fecha,ciudad,temperatura,humedad,lluvia
2023-01-02 03:00:00,Concepcion,25.886640493842403,66.97946906122648,0.0
2023-01-02 04:00:00,Concepcion,25.674802725726654,86.73733620139556,0.0
2023-01-02 05:00:00,Concepcion,26.245723789794106,74.05113456642461,0.0
2023-01-02 06:00:00,Concepcion,26.530825733249706,70.04483548419707,0.0
2023-01-02 07:00:00,Concepcion,26.25135541850546,72.3871428833399,0.0
2023-01-02 08:00:00,Concepcion,27.138228732551273,64.56943191532737,0.0
2023-01-02 09:00:00,Concepcion,28.343451383251324,54.812287847009586,0.0
2023-01-02 10:00:00,Concepcion,24.446972249101567,75.02347682549667,0.0
2023-01-02 11:00:00,Concepcion,22.42887666441658,72.07639035218878,6.261178567391992
2023-01-02 12:00:00,Concepcion,24.285645629030043,81.51933032686775,0.0
2023-01-02 13:00:00,Concepcion,19.10224908778801,87.84015718932679,0.0
2023-01-02 14:00:00,Concepcion,20.67371418760054,95.90455625809979,3.322079928845623
2023-01-02 15:00:00,Concepcion,20.31079131075117,74.99651365087641,0.0
2023-01-02 16:00:00,Concepcion,16.66292167284541,74.09144345740137,0.0
2023-01-02 17:00:00,Concepcion,16.43929227488957,63.37696286273895,0.0
2023-01-02 18:00:00,Concepcion,17.94718486127036,80.20548215961735,4.40223429901781
2023-01-02 19:00:00,Concepcion,16.456880817018266,79.56121798533965,0.0
2023-01-02 20:00:00,Concepcion,18.124792850286067,87.07142754282428,0.0
2023-01-02 21:00:00,Concepcion,17.815484178409477,71.94133282904495,0.0
2023-01-02 22:00:00,Concepcion,20.019765588496846,81.81822871777311,0.0
2023-01-02 23:00:00,Concepcion,23.304698403016367,65.32853843950447,0.0
2023-01-03 00:00:00,Concepcion,22.500985700691754,77.46448209496975,0.0
2023-01-03 01:00:00,Concepcion,23.746671764510353,82.47401432576639,6.223122780482107
2023-01-03 02:00:00,Concepcion,23.071297163947264,75.74833011991471,0.0
2023-01-03 03:00:00,Concepcion,23.10182412121426,62.08696502797351,0.0
2023-01-03 04:00:00,Concepcion,27.64323423618985,66.48820575336072,0.0
2023-01-03 05:00:00,Concepcion,24.568773025204283,83.63376129244321,0.0
2023-01-03 06:00:00,Concepcion,27.825561853872998,65.32358910020625,0.0
2023-01-03 07:00:00,Concepcion,27.121352836301963,65.10485570374476,0.0
2023-01-03 08:00:00,Concepcion,24.698506448991317,82.78673548190896,0.0
2023-01-03 09:00:00,Concepcion,25.05634488954512,74.13001891877907,0.0
2023-01-03 10:00:00,Concepcion,27.407068154314633,59.93594732818451,0.0
2023-01-03 11:00:00,Concepcion,23.22503591332299,63.29107501938888,0.0
2023-01-03 12:00:00,Concepcion,22.96494483048637,72.7586761111834,0.0
2023-01-03 13:00:00,Concepcion,22.186586410382873,65.53206281931595,0.0
2023-01-03 14:00:00,Concepcion,16.47030555062827,64.73953380788522,0.0
2023-01-03 15:00:00,Concepcion,17.43853545879602,75.73180925851182,0.0
2023-01-03 16:00:00,Concepcion,18.440507740535484,76.30953722945132,0.0
2023-01-03 17:00:00,Concepcion,15.552497085773933,74.58208718446,0.0
2023-01-03 18:00:00,Concepcion,14.714059404338753,82.72447157660453,0.0
2023-01-03 19:00:00,Concepcion,19.30276795675013,60.22330632042909,0.0
2023-01-03 20:00:00,Concepcion,15.794222901247563,77.04449119870853,0.0
2023-01-03 21:00:00,Concepcion,18.978881076027477,79.15047686306048,0.0
2023-01-03 22:00:00,Concepcion,27.20546298130944,87.30881327972085,0.0
2023-01-03 23:00:00,Concepcion,22.68230999549562,70.84730755359655,0.0
2023-01-04 00:00:00,Concepcion,23.517938440986534,75.65022798109338,2.3636466390684467
2023-01-04 01:00:00,Concepcion,19.71710221555161,77.57304541936634,0.0
2023-01-04 02:00:00,Concepcion,23.556136268421135,84.88950596967366,13.805094871571372
2023-01-04 03:00:00,Concepcion,25.7926359060749,66.69633368282864,5.886067719720301
2023-01-04 04:00:00,Concepcion,30.61801519757284,80.33919022318011,0.0
2023-01-04 05:00:00,Concepcion,26.859915687965074,78.42074016866731,0.0
2023-01-04 06:00:00,Concepcion,25.676427070463223,82.52433334796224,0.0
2023-01-04 07:00:00,Concepcion,25.285990975931835,90.61301730608155,3.376897067322071
2023-01-04 08:00:00,Concepcion,25.02346855377477,83.45381690087567,0.0
2023-01-04 09:00:00,Concepcion,28.068347616678487,95.22156197012633,0.0
2023-01-04 10:00:00,Concepcion,26.564930521102294,66.69258596770347,0.0
2023-01-04 11:00:00,Concepcion,20.734255758986347,78.43819428146229,0.0
2023-01-04 12:00:00,Concepcion,23.549268106858673,73.80557859100452,0.0
2023-01-04 13:00:00,Concepcion,18.840721461365234,71.4743184860684,0.0
2023-01-04 14:00:00,Concepcion,17.004433636070303,89.43067651859084,12.075427492966462
2023-01-04 15:00:00,Concepcion,18.581483898680954,97.47996928450323,0.0
2023-01-04 16:00:00,Concepcion,15.706855678981906,78.6210347426327,4.256160199163178
2023-01-04 17:00:00,Concepcion,17.292164082788975,75.13517345251248,0.0
2023-01-04 18:00:00,Concepcion,18.324261349042093,67.84866322228669,0.0
2023-01-04 19:00:00,Concepcion,21.39300615178716,72.48214904964416,0.0
2023-01-04 20:00:00,Concepcion,18.846507394046963,69.1356723394764,0.0
2023-01-04 21:00:00,Concepcion,18.8796626166387,68.10635243055789,9.065099766776319
2023-01-04 22:00:00,Concepcion,21.299199750866503,77.07299520876609,0.0
2023-01-04 23:00:00,Concepcion,19.446503059957166,82.76754649952325,8.488620986854189
2023-01-05 00:00:00,Concepcion,23.22074053086693,56.12328388068218,0.0
2023-01-05 01:00:00,Concepcion,20.852955016948894,79.47097381170038,0.0
2023-01-05 02:00:00,Concepcion,24.095614695132213,89.52859775839326,0.0
2023-01-05 03:00:00,Concepcion,24.656498154984185,87.05478807154329,0.0
2023-01-05 04:00:00,Concepcion,26.372134702187708,71.60775202130245,9.090303055402774
2023-01-05 05:00:00,Concepcion,26.28754820686826,67.86905317091622,0.0
2023-01-05 06:00:00,Concepcion,27.193991929985437,79.95157025436913,0.0
2023-01-05 07:00:00,Concepcion,23.245538931174913,69.53226488210092,0.0
2023-01-05 08:00:00,Concepcion,28.64634876592233,81.91662693962935,0.0
2023-01-05 09:00:00,Concepcion,24.137240749748905,73.91182953754192,0.0
2023-01-05 10:00:00,Concepcion,26.4502394668355,72.52942618497862,0.0
2023-01-05 11:00:00,Concepcion,24.521777908463456,87.57880788099988,6.010025254934959
2023-01-05 12:00:00,Concepcion,20.98611364925774,79.59109202614528,9.19784095332325
2023-01-05 13:00:00,Concepcion,23.014613451305244,69.22618269424679,0.0
2023-01-05 14:00:00,Concepcion,18.063111557495127,71.86552848288153,0.0
2023-01-05 15:00:00,Concepcion,14.390314224122989,89.70032280542672,0.0
2023-01-05 16:00:00,Concepcion,17.63184056527243,63.97470635362191,2.7955472464847992
2023-01-05 17:00:00,Concepcion,17.07397989748303,77.22718560338089,0.0
2023-01-05 18:00:00,Concepcion,15.345538112895355,78.92686483800405,0.0
2023-01-05 19:00:00,Concepcion,17.348116880818143,80.90143991711112,0.0
2023-01-05 20:00:00,Concepcion,16.867432037306138,74.6965266451888,0.0
2023-01-05 21:00:00,Concepcion,20.431474706784194,74.97676098548831,0.0
2023-01-05 22:00:00,Concepcion,17.953980432289068,96.75761297567203,0.0
2023-01-05 23:00:00,Concepcion,21.51835814458725,95.53182457511556,0.0
2023-01-06 00:00:00,Concepcion,20.4653048742239,72.8906806437049,0.0
2023-01-06 01:00:00,Concepcion,25.24671347847481,65.60278157819224,0.0
2023-01-06 02:00:00,Concepcion,23.301214709111957,84.32600404017977,0.6483139032444001
2023-01-06 03:00:00,Concepcion,26.260486823543342,65.01585328651642,0.0
2023-01-06 04:00:00,Concepcion,27.313965361935203,81.41963016529465,0.0
2023-01-06 05:00:00,Concepcion,29.7829463823046,85.79440120721287,0.0
2023-01-06 06:00:00,Concepcion,26.06164869579059,76.95477524423184,0.0
2023-01-06 07:00:00,Concepcion,24.634937394312026,72.85460154747382,0.0
2023-01-06 08:00:00,Concepcion,28.80575964286912,72.91371335911144,0.0
2023-01-06 09:00:00,Concepcion,25.42456398933739,74.05243699718183,0.0
2023-01-06 10:00:00,Concepcion,24.593961187529484,70.8697629178356,1.3518878953025308
2023-01-06 11:00:00,Concepcion,24.365078845463017,58.65885829264378,11.760392221783547
2023-01-06 12:00:00,Concepcion,25.102303951045045,75.15674634292859,0.0
2023-01-06 13:00:00,Concepcion,21.045850580302012,85.53245186428455,0.0
2023-01-06 14:00:00,Concepcion,19.002071703041853,83.71570950954356,13.268458628006616
2023-01-06 15:00:00,Concepcion,20.220116431027492,84.58424486849587,0.0
2023-01-06 16:00:00,Concepcion,14.15239400823158,82.86063560246153,0.0
2023-01-06 17:00:00,Concepcion,16.89621522647095,89.02357052096028,0.0
2023-01-06 18:00:00,Concepcion,17.14818956083955,83.81547376730082,0.0
2023-01-06 19:00:00,Concepcion,17.83177198268252,56.96617560644845,0.0
2023-01-06 20:00:00,Concepcion,17.55877758328457,73.93800860326128,0.0
2023-01-06 21:00:00,Concepcion,19.270704748238416,60.95530499495147,8.067939574407038
2023-01-06 22:00:00,Concepcion,20.233196492193695,64.60120213672644,8.489031214489724
2023-01-06 23:00:00,Concepcion,20.12452015842531,64.14273953664457,7.217248258260604
2023-01-07 00:00:00,Concepcion,20.93948476325512,66.07127167737656,1.2485678457300875
2023-01-07 01:00:00,Concepcion,22.911029577686016,93.6472513291639,5.137822441693847
2023-01-07 02:00:00,Concepcion,23.10054898401483,76.13979910734221,0.0
2023-01-07 03:00:00,Concepcion,27.238242435133756,67.79636277464448,0.0
2023-01-07 04:00:00,Concepcion,25.269124723701136,68.2418175935532,0.0
2023-01-07 05:00:00,Concepcion,31.577912618246536,70.89275735382806,0.0
2023-01-07 06:00:00,Concepcion,30.28993542700257,71.50963960443622,9.075469102195914
2023-01-07 07:00:00,Concepcion,24.853757439852263,100.0,10.710322291628112
2023-01-07 08:00:00,Concepcion,23.117234378407048,76.03463635867223,0.0
2023-01-07 09:00:00,Concepcion,25.16172366081192,73.52209122626462,0.0
2023-01-07 10:00:00,Concepcion,23.206854231514946,63.18451996385605,5.893688572515083
2023-01-07 11:00:00,Concepcion,25.11522347025477,73.92027358683383,13.201011097651108
2023-01-07 12:00:00,Concepcion,25.046248154539313,79.38910043684659,0.0
2023-01-07 13:00:00,Concepcion,19.929766394892567,67.31598031696731,0.0
2023-01-07 14:00:00,Concepcion,21.35235509506328,93.0941664047013,0.0
2023-01-07 15:00:00,Concepcion,18.519847957299692,75.27365478537156,0.0
2023-01-07 16:00:00,Concepcion,16.368587842834156,69.12874616235304,2.4284998095924624
2023-01-07 17:00:00,Concepcion,16.080032469890966,74.48521627944827,0.0
2023-01-07 18:00:00,Concepcion,15.338099767177924,77.90253268983142,0.0
2023-01-07 19:00:00,Concepcion,17.00055320356299,68.23228669431667,8.53333140717416
2023-01-07 20:00:00,Concepcion,17.86853759193626,81.5138712337179,0.0
2023-01-07 21:00:00,Concepcion,20.33049037484396,66.3826508427218,2.588205355418171
2023-01-07 22:00:00,Concepcion,15.890235798670961,69.41380723057001,0.0
2023-01-07 23:00:00,Concepcion,20.092471975843758,80.38592458777374,0.930834166477088
2023-01-08 00:00:00,Concepcion,20.69632778439568,74.47398671316414,0.0
2023-01-08 01:00:00,Concepcion,22.090157867719835,81.6025109463536,0.0
2023-01-08 02:00:00,Concepcion,25.559608355830566,88.41568620657901,0.0
2023-01-08 03:00:00,Concepcion,21.995047529248954,63.673709309657056,0.0
2023-01-08 04:00:00,Concepcion,27.072418765664807,67.9601481328418,0.0
2023-01-08 05:00:00,Concepcion,27.805717290202843,89.80134095075202,0.0
2023-01-08 06:00:00,Concepcion,27.675205324150404,69.88123033877532,0.0
2023-01-08 07:00:00,Concepcion,26.192672110144667,70.80942978933658,0.0
2023-01-08 08:00:00,Concepcion,26.90967673271502,94.75400798645438,0.0
2023-01-08 09:00:00,Concepcion,24.99512726857766,83.4761693766141,0.0
2023-01-08 10:00:00,Concepcion,20.423750929644292,63.91913689082596,0.0
2023-01-08 11:00:00,Concepcion,25.397281306855938,65.56455037754529,0.0
2023-01-08 12:00:00,Concepcion,22.653854747528325,71.80899471191135,0.0
2023-01-08 13:00:00,Concepcion,22.49072641411782,74.95620445889392,0.0
2023-01-08 14:00:00,Concepcion,16.54282750844032,85.43754043206928,7.243654093936421
2023-01-08 15:00:00,Concepcion,20.959120204530713,75.81866255058495,6.02428393100904
2023-01-08 16:00:00,Concepcion,19.3305446141663,65.43916174091133,13.422915995171383
2023-01-08 17:00:00,Concepcion,17.9744398286485,84.375399442579,3.273413826393688
2023-01-08 18:00:00,Concepcion,16.460250129413257,64.21236284217693,0.0
2023-01-08 19:00:00,Concepcion,16.315554983655705,68.47354226652995,0.0
2023-01-08 20:00:00,Concepcion,19.40908482128913,87.55637858804951,0.0
2023-01-08 21:00:00,Concepcion,15.200029935210225,76.80964320918198,0.0
2023-01-08 22:00:00,Concepcion,15.942559502191443,88.96044311489183,0.0
2023-01-08 23:00:00,Concepcion,21.066966458098257,100.0,0.0
2023-01-09 00:00:00,Concepcion,22.218789589209784,81.25766623898691,0.0
2023-01-09 01:00:00,Concepcion,23.72781729947848,78.42116665313473,16.40479754986364
2023-01-09 02:00:00,Concepcion,27.190840092309955,75.83883351905158,0.0
2023-01-09 03:00:00,Concepcion,25.735724791092135,64.1039517974142,0.0
2023-01-09 04:00:00,Concepcion,26.078553178722895,99.38691101737487,0.0
2023-01-09 05:00:00,Concepcion,27.877534465660933,72.4199210142101,0.0
2023-01-09 06:00:00,Concepcion,26.14623786010516,82.52246489030269,0.0
2023-01-09 07:00:00,Concepcion,22.188154383489085,61.10039100258946,0.0
2023-01-09 08:00:00,Concepcion,23.73996947479496,58.97234982369396,0.0
2023-01-09 09:00:00,Concepcion,25.0140635761491,71.54256935914056,0.0
2023-01-09 10:00:00,Concepcion,23.95455286050466,82.04439110110866,0.0
2023-01-09 11:00:00,Concepcion,22.979667438783704,92.48956094945345,10.755372114142514
2023-01-09 12:00:00,Concepcion,21.46222261889034,62.934740912583294,5.002708159450746
2023-01-09 13:00:00,Concepcion,21.02241673639413,74.13929291912946,0.0
2023-01-09 14:00:00,Concepcion,19.451749825779995,72.85155980516977,5.624811343261967
2023-01-09 15:00:00,Concepcion,23.604319773447934,62.928955453999784,4.076064149603177
2023-01-09 16:00:00,Concepcion,20.677858958243185,53.21623345081057,0.0
2023-01-09 17:00:00,Concepcion,14.689090713179514,70.57312405919652,0.0
2023-01-09 18:00:00,Concepcion,16.257118268008416,72.50122033237538,0.0
2023-01-09 19:00:00,Concepcion,18.225900390417976,62.894241545341714,15.320025157855161
2023-01-09 20:00:00,Concepcion,19.54122976737273,86.71555094994159,2.737787243036075
2023-01-09 21:00:00,Concepcion,17.00783579417149,68.75479733720226,0.0
2023-01-09 22:00:00,Concepcion,20.478749122455834,70.49318472121213,0.0
2023-01-09 23:00:00,Concepcion,20.24747267138021,81.10959968203491,0.0
2023-01-10 00:00:00,Concepcion,22.88852662297208,90.46397242679973,0.0
2023-01-10 01:00:00,Concepcion,21.279916496900082,79.93101257968384,3.8943980304136536
2023-01-10 02:00:00,Concepcion,25.152266044484236,61.488864236146966,0.0
2023-01-10 03:00:00,Concepcion,23.052531444034493,65.83694590945154,0.0
2023-01-10 04:00:00,Concepcion,23.216868671874384,80.0600995134564,0.0
2023-01-10 05:00:00,Concepcion,29.32301860450452,52.30122312959141,0.0
2023-01-10 06:00:00,Concepcion,27.422034934405236,73.03286888129608,0.0
2023-01-10 07:00:00,Concepcion,28.773274511790817,73.69041749363427,0.0
2023-01-10 08:00:00,Concepcion,25.602902594494484,73.43054376278933,0.0
2023-01-10 09:00:00,Concepcion,29.846012982798882,80.72257284413772,0.0
2023-01-10 10:00:00,Concepcion,24.841730876255884,72.1601666364732,0.0
2023-01-10 11:00:00,Concepcion,20.717200465997955,75.00817422254052,0.0
2023-01-10 12:00:00,Concepcion,22.391690510195364,64.21627222384969,0.0
2023-01-10 13:00:00,Concepcion,24.717052865767304,81.1759157979305,0.0
2023-01-10 14:00:00,Concepcion,20.01205946862775,83.82690983945514,0.0
2023-01-10 15:00:00,Concepcion,16.456950310940524,79.10296389582324,0.0
2023-01-10 16:00:00,Concepcion,13.98812451841452,61.204230332642986,0.0
2023-01-10 17:00:00,Concepcion,16.47434469596098,75.98558362896291,0.0
2023-01-10 18:00:00,Concepcion,15.776964394016103,59.93338903151778,0.0
2023-01-10 19:00:00,Concepcion,19.852994707954924,65.16222211135731,0.0
2023-01-10 20:00:00,Concepcion,15.771075203413924,100.0,0.0
2023-01-10 21:00:00,Concepcion,18.6551077079627,75.79036796548965,0.0
2023-01-10 22:00:00,Concepcion,18.348724347524453,75.22009814645361,0.0
2023-01-10 23:00:00,Concepcion,17.326790322330854,83.8712220012871,0.0
2023-01-11 00:00:00,Concepcion,21.930023019006075,91.7080063563551,0.0
2023-01-11 01:00:00,Concepcion,20.178190590159268,69.99618639816683,0.0
2023-01-11 02:00:00,Concepcion,25.764815478111043,83.7255444962673,0.0
2023-01-11 03:00:00,Concepcion,22.00980004819066,85.44135202616418,4.717225411512469
2023-01-11 04:00:00,Concepcion,27.571471214023546,84.645686780267,0.0
2023-01-11 05:00:00,Concepcion,27.068840469219484,79.5979044793104,0.0
2023-01-11 06:00:00,Concepcion,29.161561451109243,69.46255691463558,0.0
2023-01-11 07:00:00,Concepcion,28.095512399032273,78.29618219132585,5.84827614850086
2023-01-11 08:00:00,Concepcion,24.16801393810567,84.53152853332904,0.0
2023-01-11 09:00:00,Concepcion,27.793672781003025,73.19584226291008,0.0
2023-01-11 10:00:00,Concepcion,26.376567611951995,68.83955271782627,1.2935265944043828
2023-01-11 11:00:00,Concepcion,24.296161912547298,76.22133771633713,0.0
2023-01-11 12:00:00,Concepcion,21.042502756673045,71.38972746753204,0.0
2023-01-11 13:00:00,Concepcion,20.975874216126773,88.46977884353733,0.0
2023-01-11 14:00:00,Concepcion,19.893109553023148,82.67765024170889,0.0
2023-01-11 15:00:00,Concepcion,19.030530504857698,74.82283989275425,0.0
2023-01-11 16:00:00,Concepcion,19.800833731208513,86.23170950591458,0.0
2023-01-11 17:00:00,Concepcion,15.80350728829441,96.9889812361925,0.0
2023-01-11 18:00:00,Concepcion,16.27432287912068,57.18179674866771,0.0
2023-01-11 19:00:00,Concepcion,13.653172868566362,69.79813182904142,0.0
2023-01-11 20:00:00,Concepcion,17.106303763356795,63.938841069165036,0.0
2023-01-11 21:00:00,Concepcion,16.362642178410887,73.65315112613219,0.0
2023-01-11 22:00:00,Concepcion,19.96842946507304,63.29421920322832,0.0
2023-01-11 23:00:00,Concepcion,22.071151247401687,83.84322398476584,0.0
2023-01-12 00:00:00,Concepcion,21.57202231154898,97.09722755406187,2.8443128216380646
2023-01-12 01:00:00,Concepcion,25.628301054279873,90.21108557787716,0.0
2023-01-12 02:00:00,Concepcion,23.224520031497367,68.69003044998182,0.0
2023-01-12 03:00:00,Concepcion,26.646287539546552,67.77129503576717,0.0
2023-01-12 04:00:00,Concepcion,29.171135514901902,68.29253706250523,0.0
2023-01-12 05:00:00,Concepcion,27.51686631051578,70.23447348977734,0.0
2023-01-12 06:00:00,Concepcion,27.4058460417026,58.84255885002768,0.0
2023-01-12 07:00:00,Concepcion,25.149408974278668,75.6469782743714,0.0
2023-01-12 08:00:00,Concepcion,25.104549637953422,70.12298440064016,0.0
2023-01-12 09:00:00,Concepcion,26.622532111511422,84.83609653905471,0.0
2023-01-12 10:00:00,Concepcion,24.146105545011903,66.01702755461547,0.0
2023-01-12 11:00:00,Concepcion,25.062296898630965,64.49316208594674,0.0
2023-01-12 12:00:00,Concepcion,20.964777401927655,76.23787951638899,0.0
2023-01-12 13:00:00,Concepcion,13.744287116967229,65.29776757856489,0.0
2023-01-12 14:00:00,Concepcion,18.521121114963556,84.44160877069072,0.0
2023-01-12 15:00:00,Concepcion,15.185673558739154,78.6254855264754,0.0
2023-01-12 16:00:00,Concepcion,18.851182642462426,85.08703580582907,0.0
2023-01-12 17:00:00,Concepcion,17.981606054835414,81.1500701380114,0.0
2023-01-12 18:00:00,Concepcion,19.13334937917831,85.69295590445672,0.0
2023-01-12 19:00:00,Concepcion,15.871988218747298,78.80562107410748,0.0
2023-01-12 20:00:00,Concepcion,17.3356368204441,75.46713686433323,0.0
2023-01-12 21:00:00,Concepcion,17.08538545190653,78.94955517561526,0.0
2023-01-12 22:00:00,Concepcion,19.557489645869634,86.78451862607298,8.882927153113737
2023-01-12 23:00:00,Concepcion,17.727118655188782,60.40143859020081,0.0
2023-01-13 00:00:00,Concepcion,23.492507132054442,88.95133745517411,5.873864151114715
2023-01-13 01:00:00,Concepcion,24.37013993510629,74.47954050283106,0.0
2023-01-13 02:00:00,Concepcion,25.71579301943308,75.86609123156359,5.711168005151281
2023-01-13 03:00:00,Concepcion,26.35255860268759,84.73631749859771,1.9849613491938052
2023-01-13 04:00:00,Concepcion,28.720220276771876,58.76813095216225,6.560802928698617
2023-01-13 05:00:00,Concepcion,25.77801835681943,89.65524029234341,0.0
2023-01-13 06:00:00,Concepcion,26.868499477854023,56.99006448061246,0.0
2023-01-13 07:00:00,Concepcion,26.01664337805282,59.51986099583756,1.9960329587234258
2023-01-13 08:00:00,Concepcion,27.7468399135209,85.21853189426848,0.0
2023-01-13 09:00:00,Concepcion,28.156621555317162,80.50201177958661,0.0
2023-01-13 10:00:00,Concepcion,24.301648272441234,61.72740219079142,0.0
2023-01-13 11:00:00,Concepcion,26.61436913240909,73.54413983644503,0.0
2023-01-13 12:00:00,Concepcion,22.486678898645383,66.89128069588759,2.830444397823129
2023-01-13 13:00:00,Concepcion,22.606910285052646,70.57024171697371,0.0
2023-01-13 14:00:00,Concepcion,20.18545069275541,78.56753219153784,0.0
2023-01-13 15:00:00,Concepcion,19.384324145711556,80.07514327149505,0.0
2023-01-13 16:00:00,Concepcion,18.062915320480748,81.09003757588512,0.0
2023-01-13 17:00:00,Concepcion,15.10893586295161,73.50233490350915,2.8112168732500056
2023-01-13 18:00:00,Concepcion,20.60188086582163,66.59167592032297,0.0
2023-01-13 19:00:00,Concepcion,17.141792805774717,82.40643548988724,0.0
2023-01-13 20:00:00,Concepcion,16.364625022473028,71.23101160203622,4.90231184130306
2023-01-13 21:00:00,Concepcion,23.40902501861258,69.04133821992716,0.0
2023-01-13 22:00:00,Concepcion,21.071600317301666,78.25457561784965,0.0
2023-01-13 23:00:00,Concepcion,20.657550820291135,68.28995280360427,4.986060400362055
2023-01-14 00:00:00,Concepcion,19.683270621614916,79.2488877866395,15.561115499327592
2023-01-14 01:00:00,Concepcion,21.54145788956424,74.37660233167938,0.0
2023-01-14 02:00:00,Concepcion,22.496759980210168,71.18899707114045,0.0
2023-01-14 03:00:00,Concepcion,27.513299380550773,80.23309806654603,0.0
2023-01-14 04:00:00,Concepcion,29.128837892094197,83.24633682912769,15.813068453375035
2023-01-14 05:00:00,Concepcion,27.54548058882888,82.95193220027733,0.0
2023-01-14 06:00:00,Concepcion,28.27034360336394,75.14533366215464,0.0
2023-01-14 07:00:00,Concepcion,28.729920073443008,94.75260872625265,0.0
2023-01-14 08:00:00,Concepcion,24.95175138274306,70.3047838317777,5.83479345320341
2023-01-14 09:00:00,Concepcion,23.472381412192423,68.7070176245378,0.0
2023-01-14 10:00:00,Concepcion,24.451290815478036,95.42270358611864,0.0
2023-01-14 11:00:00,Concepcion,21.42766841022141,81.53325760377241,0.0
2023-01-14 12:00:00,Concepcion,22.0760069563364,75.20031326718261,3.296128229286521
2023-01-14 13:00:00,Concepcion,21.129094715248183,71.42623462576655,0.0
2023-01-14 14:00:00,Concepcion,16.16283185224482,83.32879084328621,0.0
2023-01-14 15:00:00,Concepcion,20.210783191305563,61.74234336997659,0.0
2023-01-14 16:00:00,Concepcion,14.741123220658169,58.38193138604528,0.0
2023-01-14 17:00:00,Concepcion,21.173845073614928,84.78680833431295,0.0
2023-01-14 18:00:00,Concepcion,16.922983060998586,57.670477194580165,0.0
2023-01-14 19:00:00,Concepcion,16.024834019457604,88.76540349725896,0.0
2023-01-14 20:00:00,Concepcion,20.43005568937271,78.01625505491474,0.0
2023-01-14 21:00:00,Concepcion,17.093245531903648,68.4969484615458,0.0
2023-01-14 22:00:00,Concepcion,18.156753264123896,77.23800127605945,0.0
2023-01-14 23:00:00,Concepcion,20.12292481650041,79.43600154594432,0.0
2023-01-15 00:00:00,Concepcion,21.258771335827788,51.65573557685798,0.0
2023-01-15 01:00:00,Concepcion,23.764494883222003,70.37559058596868,0.0
2023-01-15 02:00:00,Concepcion,22.260660210747712,82.07293124811085,0.0
2023-01-15 03:00:00,Concepcion,23.04400178773334,69.32298798688109,0.0
2023-01-15 04:00:00,Concepcion,27.02313478238362,58.441013495101046,4.017474964489986
2023-01-15 05:00:00,Concepcion,22.639314086085374,76.54173892246202,0.0
2023-01-15 06:00:00,Concepcion,23.8868362026805,69.71884839034088,0.0
2023-01-15 07:00:00,Concepcion,25.152854149209574,79.20664420534209,3.854898237536985
2023-01-15 08:00:00,Concepcion,30.483622986043876,77.6265562225117,0.0
2023-01-15 09:00:00,Concepcion,28.133010913820332,71.40957854179297,0.0
2023-01-15 10:00:00,Concepcion,24.107300301830044,74.48385118285803,0.0
2023-01-15 11:00:00,Concepcion,21.919008322833424,81.3264007721558,0.0
2023-01-15 12:00:00,Concepcion,21.838566839782835,68.11236463793205,5.036073208518415
2023-01-15 13:00:00,Concepcion,20.984589961729927,78.52534891821335,0.0
