asistencia,tareas,promedio,abandono
98.03309254422878,9.146666783111277,4.673159287995235,0
79.7574267590118,6.490235533006441,5.824565092919502,0
69.12859689421077,2.410960675343528,3.0060580180006466,1
61.08981813476602,5.586576197381457,3.820643560412371,1
95.65183396287834,8.488343300679219,5.267445869669473,0
90.43832525595782,8.22006304583224,4.946547020800255,0
47.79224743683079,4.243089201025153,3.768389053208354,1
83.58454749293296,8.67351910637309,6.16516496680435,0
75.48466303429356,8.80790578170418,5.559414952149575,0
81.7246159604449,8.982491233182689,5.6086042788224875,0
86.52466304780052,8.4106361507366,6.501502561378047,0
87.08015128882285,9.783394945392448,6.538923659908303,0
96.94460880085032,8.382820318566267,6.37474654272801,0
76.59345808896475,8.123658526263132,5.447928533165613,0
44.57011280429755,3.062163766038324,3.685924789350966,1
91.13271167203331,6.53344505472814,5.682540566177654,0
79.38806160490921,8.02518517166132,6.198443374894519,0
84.26112517092267,8.20050376734624,5.981998086077366,0
83.4755144891332,8.833449429109711,6.133394534281869,0
44.37094513733704,7.009465630624951,4.051554955312821,1
71.82287492598887,8.571241057527013,6.537976497911453,0
91.0143905472326,8.331587455516622,4.729576115686052,0
98.38704835592488,10.076447578798094,4.50212090976097,0
89.7983266499256,7.208886942243418,5.999204311023122,0
74.69631188513577,8.492829685356714,5.055738724500238,0
57.406719198283234,4.006268106070956,4.413419883857915,1
77.51526925068978,7.2077030112721765,5.155173934441761,0
81.93507578599424,9.042072326998067,5.456351409759211,0
93.20431872349124,8.431421120660687,5.285720431149742,0
80.0168908572111,8.912538055953371,4.7891923551892805,0
80.58558660377263,7.514104448203174,5.715646637973045,0
98.26935969181687,7.204823017233477,4.538764757931123,0
87.33586387948267,8.752771010257163,5.541458057928302,0
81.9855741405993,6.444848990682895,4.960207789153539,0
82.64049080008421,8.492271193919194,6.236040435577927,0
63.5890775162046,2.549603116688549,3.7100458205743974,1
60.74995874712978,2.510720399409295,3.473377761120031,1
84.88739908393983,10.14558975372796,5.168740501400852,0
53.20410555895414,3.9159930277228674,3.321994122677707,1
41.01355273974936,6.262850255155319,3.0658807386534943,1
63.95870973278588,2.0311149248552702,3.9452384229981643,1
72.91859191311183,8.068523219329359,5.310625946887071,0
84.32693955452908,7.629361481056832,5.096485033860827,0
81.56130090985286,7.596062482085641,6.600796656881822,0
76.66924681036801,8.785329852660814,5.874797016109139,0
45.15806280659482,7.061481246401392,3.4627144657924314,1
86.80636989399778,8.148026382207089,4.694747091234688,0
90.97943470219366,8.366611972125154,4.159490530492154,0
73.29947507021322,8.638387846484097,6.076399994002084,0
68.97295566919078,3.674282539566491,3.29323146173268,1
78.45068240550445,9.06094744313705,5.463525623811763,0
49.46276600490175,4.022569470817672,3.6278376822316947,1
89.59145463998615,8.550841427547857,4.9410597049734495,0
81.52544948785855,6.620070276040885,5.871101246615974,0
83.89180260465267,9.028760041170635,5.758346161989763,0
82.16871641291998,6.856983129220708,5.914073528756879,0
95.81130536344189,6.501447694305173,5.748787791072432,0
82.05578069135602,1.7795395699772611,3.4664383574364086,1
78.11108303568264,8.308914025942046,5.176420913560397,0
91.51715093204355,9.351435387770131,4.740257373440414,0
80.00882399772955,7.716152510111806,6.354740120812244,0
87.07370015527624,8.62009344850959,4.297306778946188,0
99.87993695940578,8.629184774233908,5.5840862260753505,0
81.30914282685761,7.507828802385138,5.768319011943151,0
58.058307981751746,3.64724365925645,3.2985418804748705,1
59.420140771810246,3.6481274533690873,2.971551710268994,1
45.4392815121481,4.5780906932393,3.2118828495083394,1
41.547219573796966,2.8038657919670102,4.329566685107621,1
79.53032471448729,8.784853636527675,2.481830940036623,1
101.58734131529798,8.600577879670428,5.229844648000276,0
79.30853459639536,8.96513902493171,6.130635449354576,0
72.02856046212702,2.193264976916468,2.9646663379698444,1
90.3596106006627,7.236656596405436,5.037157007760909,0
60.32585612844907,-1.3957646273335973,2.8999853390991595,1
74.00893415184369,5.132609251025068,2.6440780577083416,1
90.26038957360421,7.676234488067563,4.826767633699064,0
74.11202121620687,7.452507695108502,5.673722416141656,0
95.24302130094821,7.696256832970668,4.962500846474276,0
85.18032407201763,7.081674679995725,5.609046281284325,0
46.00875428306882,5.539160107374279,3.6923247572997515,1
87.35988171538202,8.322463074949061,5.869978400003329,0
79.96751717032629,9.142652253517394,5.737921109707332,0
99.02583067211718,7.361292032533918,6.2644154653928235,0
83.22545468842851,7.7991567515191225,4.050306425545017,0
83.77391208581756,8.971675058206399,5.892489933525668,0
77.38675167461604,7.910474333087434,5.778604225625845,0
79.51998524662058,9.936370595917937,6.513264894924939,0
93.21781189654666,7.747957654281347,6.574569854555973,0
84.40171720219061,2.70882888439382,4.900188397178364,1
70.36131969695228,8.221781430202089,5.878082553008781,0
74.73258786160416,9.150160910241853,5.0811416129709395,0
78.7875838752777,7.576747998545745,5.575757949284432,0
74.09159989332116,5.800310587555042,3.09261551505526,1
67.68642091677883,3.256935511497304,3.093130149977583,1
79.12103251072097,7.672543078286872,4.7842812212728845,0
76.15357800641605,7.113385353556609,5.441688749897799,0
94.0706679612087,9.15235460951588,6.067972023119667,0
88.2863304236001,8.674625476345973,6.93945300411364,0
83.22649249284581,8.168446076969728,4.721628421535758,0
87.10375823039232,9.473044576682485,5.614346854966709,0
53.59313477925633,6.4413132403511195,3.5093139515620595,1
85.07138808080181,10.681942995867256,6.078001927452595,0
83.48101015348946,8.010271368412175,4.520679852244764,0
65.14849168116243,1.259553505585051,3.4538914356326025,1
87.3282822339048,7.169914571906335,6.454814548875017,0
64.6774219407048,3.5095088027591634,4.177517811961037,1
83.39623575694537,7.815580357718596,5.695212229893131,0
75.701220281826,3.331657741793529,3.7581633498337803,1
84.24365186908118,6.508693497322735,6.646348700475712,0
82.57959687439008,7.795478563233741,5.521077608745772,0
50.32648947717845,1.9010252584380223,2.456703022392097,1
73.97973568294212,8.12840900463379,5.2612339533994525,0
81.15881931479038,7.703476295669932,5.37817634497863,0
84.62935676257638,6.934540118933907,5.953261059362167,0
80.56890637098797,5.943029620958648,4.335982193402761,1
83.71416634075388,8.52383147843739,6.670179278776136,0
60.05107055133983,2.7760943139222998,4.546049493790947,1
79.78994524727295,7.621296404313566,6.3600509907141145,0
93.5015497040056,8.432527091245293,5.735153918855824,0
86.71063198260127,9.141705678041607,5.01793233170494,0
48.748086451698256,3.0061336566050514,3.910113143625878,1
67.01515407480406,5.8432806062655605,3.9606222615815248,1
76.55424491810325,9.579887711839122,5.012600866300111,0
68.94258345568458,6.607782293968048,3.376219962842521,1
73.40130879914301,8.531651496834424,4.733103266751099,0
79.11867388815092,7.300330005765171,4.646836602890121,0
68.17335563302719,5.247281317227577,4.471799985784602,1
89.49307369949459,8.381349601200599,5.73848123652367,0
88.37184895014018,6.939003848282167,5.496225096399235,0
80.68195666192895,6.933896594352495,6.284536066354999,0
86.28140765413931,7.618376854725982,5.9024812005297775,0
82.63859290425773,9.289154520178807,4.9268206466558295,0
86.99537319870518,8.772257155654826,5.194228305249286,0
41.72905938546677,2.48411584551203,4.329397519043498,1
87.11795716989481,8.031632895807078,5.063352279350232,0
82.82377404894252,7.367396446543152,5.6416810070714,0
69.85328907047847,7.064392549428013,5.082067442684853,0
96.39663392076062,7.6301428621995075,6.117247496816367,0
87.20152907236361,7.394041926035006,6.002195647518938,0
51.54715393094531,7.059168561000844,3.231166800058913,1
84.07509264711803,9.493976684915648,5.358247511730689,0
84.53011367199758,8.39848215790664,5.166420238184136,0
58.16800747323796,0.8298414120547433,2.691916093942906,1
33.18590422354852,5.064836217410502,3.8262836351693164,1
54.640067628750096,7.4646037482374314,4.204119945306768,1
73.8571620122081,8.82971478086906,4.333008897389506,0
57.47499285181956,3.214065425830671,4.169853847589398,1
79.01211014492314,8.199640184077449,6.195204195048726,0
56.10265945411526,3.0364547068639416,2.9352170140822627,1
81.98398058331836,7.54739625513381,5.338056015563064,0
80.61299177385938,8.611174031824547,5.617674326894718,0
77.30267113493491,7.6715248006290935,4.914618127525388,0
93.40549397004715,8.393115347511682,6.900483034941109,0
81.45103238252891,6.578199376545074,4.92054849218407,0
96.52090628027966,7.822091711411934,5.082831402935593,0
97.0899369588148,9.877890897626703,5.401125544288147,0
81.43013571101336,7.744157791232194,5.699236451804739,0
99.1152455585221,8.157279007851816,5.219840111354563,0
87.33223571374491,8.052892602322128,5.2730056494603215,0
59.06975648968741,8.824952160238361,3.8003770885881822,1
79.32630320907307,6.582210478234098,4.623383573362547,0
75.63612764793302,6.807409737108509,2.9265272029334337,1
40.0009840742958,4.416771801694053,2.9404622242136873,1
79.82428027526994,8.846648382888652,5.011840222611316,0
75.9150136209989,9.078813557910872,6.47535086546232,0
82.61523604849432,7.395689722215615,5.946986228332876,0
86.52479097859249,6.215479349551153,4.679055628966086,0
83.52014584900648,7.327090904644957,5.368799603499279,0
96.82788737043181,8.085124717604167,4.352673597145948,0
40.752103282049845,1.9582829988363648,3.9206016859763766,1
56.48864416833641,4.773458231329391,4.860968335421558,1
75.61152837497212,0.02439435895053288,4.957570318714844,1
79.0384951011917,7.5522522802249386,5.328601767978933,0
97.66646513790799,8.05182880414721,4.991604969323689,0
79.15375961908009,6.789080438571192,5.404176973174639,0
84.4722451306792,8.33975543728444,5.248752197645175,0
39.04013234045075,4.296229033573041,4.889003536966357,1
98.0290923237115,7.314659677612577,5.9869938889574,0
78.68717439795991,8.214313871404016,4.851470112917402,0
85.27383310055374,9.997543230368885,5.051394224471917,0
54.610231168211605,2.0480225927107716,2.0866622316420447,1
85.43589407229818,8.50208930658694,5.8797183712456995,0
78.33390045418525,5.870649942870915,5.740728892473147,0
107.20809531832558,8.3157940940164,4.0703111615503955,0
80.3353201129614,8.526359015239036,5.645703906086425,0
89.01118638257304,6.727101624770853,6.572327468191117,0
72.33230441940066,5.723277012310623,3.813909017245937,1
84.19257694407008,8.232104812222858,6.907148962353647,0
78.78387468988673,8.611137123009398,5.472107629182521,0
80.76816292136814,8.483545740800198,6.029047923443274,0
72.28016506264653,7.487135869836655,5.955019207429704,0
88.10989668240681,8.728439122259426,5.566178976093228,0
104.7183506203084,8.37593784591747,5.343127671974731,0
91.90199323717118,10.078984070345744,6.1643501443835795,0
77.82224195353467,7.869570259449521,6.374126242801642,0
89.50557101649309,8.484949114129353,4.77490756513015,0
25.61519062098195,3.4057675989528624,5.2435724771637116,1
98.75778517532784,8.151294133035535,4.942762747923651,0
80.20285327124847,8.762487638838323,6.780075211701799,0
80.94788738076328,7.772052743302021,5.492540988472122,0
92.27373909320758,8.92866934650782,5.453325567217879,0
94.26329691555243,9.526561495485042,5.101391764277993,0
94.47707374628912,9.255153085971331,5.1027790423036095,0
99.90264208693812,8.195192973730837,5.365289130815436,0
93.39680986353302,8.897163803709958,5.411386945253979,0
54.01299048750449,4.4687685711449925,3.1708217887335928,1
55.957610293379666,8.324472460168899,3.472650190257064,1
81.45109465664817,9.214129107937543,5.779299221748704,0
93.38451094846567,8.486198613465398,4.910594258824151,0
81.37713355312019,9.747491232610638,5.263199194383517,0
89.43032457680164,7.4444497644300975,6.261526982884155,0
85.15560666681793,6.681361791066247,5.451414922453521,0
83.71287960418682,8.41056224969632,5.078141309715994,0
67.01400079949823,4.422384481809189,4.750379864066304,1
72.77793367242131,9.337178588479588,6.158513918473886,0
86.95321391831523,6.510744662172214,6.210940874613232,0
61.56607152349725,5.289529404859646,3.0165632482597777,1
85.89742099765597,8.2804322433927,5.24010296563028,0
50.44957495991501,2.0036778410598965,2.7610859331836006,1
79.65173794918668,8.95217453484106,5.534051763845582,0
53.274649114425415,3.5426947495027097,3.401415246648307,1
84.1145957010256,7.674420686993237,4.935855259410683,0
80.01724565352286,8.126230815046465,6.660768448860692,0
60.36895175707903,3.0292276281555646,2.175734050791773,1
91.39715130343804,8.251918332084665,5.95910127413572,0
83.69619102181522,8.588921597098023,5.909343618529035,0
78.96708264464402,6.783318601934953,5.833677953314707,0
76.211151656639,7.5231080736365135,4.917510310079372,0
74.00609635446412,7.076472296985293,6.0519468790424495,0
74.46616092739642,7.3003854133063495,5.702154765052844,0
85.69259591584164,6.887191065148752,4.780836131154061,0
81.31556620391888,7.315399495361752,4.498877943628573,0
89.85446997816939,8.963891276312951,4.93136226529253,0
74.9153532992267,7.360497704552294,4.56994857825449,0
91.6572090834634,8.299288553472264,5.305264202743852,0
85.7104552979013,8.14262402981227,5.481534154824052,0
75.68047971170937,8.745736433848375,5.400296482674249,0
52.72826323740726,6.274133818133464,3.570500870526967,1
57.004296496977645,5.690821987370411,3.6666855348792344,1
88.42801231013425,7.989043583178534,5.136240402040405,0
104.68263581764984,9.077481583904712,4.996189086425453,0
94.65232250194201,8.476521910973139,5.037371921640472,0
84.3901843410669,7.937452749935041,5.429807994294197,0
96.02362910334168,7.1831721357567275,5.660899260758555,0
75.42877715992101,8.216527384082514,6.078074634788199,0
95.95136744086221,9.103816715147065,6.08919373076411,0
79.57626835752309,6.329857884821413,6.589039936802166,0
86.76344582023748,6.866682875463555,5.880901381306148,0
80.78513940383678,8.946730876949768,5.805373023971514,0
87.60467820271066,8.757594718431609,5.849570875309772,0
44.21343053344238,3.672575598617106,3.686019348782013,1
58.39554960984079,4.611745522374854,5.787329224933277,1
79.64175473409578,9.356984274321531,4.374996144434091,0
94.10410863186908,10.004453005373541,5.175465861957881,0
72.87621933702643,7.918824881875048,6.727287152944586,0
88.39222284269543,8.02004002018734,5.603038121755094,0
86.41927556067931,7.586151595118679,6.2948999619110015,0
83.88726411292964,7.968787056754107,4.251435347248352,0
45.24378669522436,1.552362613917761,3.5297813559623434,1
78.47595925918124,6.502174166261933,5.196829301328172,0
89.5102456904619,8.925459508875438,5.142371987643662,0
42.90769866501529,5.869081036394359,4.192809284059587,1
92.00679831287198,7.435914707614056,5.873022687722164,0
64.8757718430786,3.5869541856349665,2.6535790499872918,1
91.90310500947488,9.156656678022394,5.68350749128389,0
43.138061193265536,6.1505725301845375,3.049922757560995,1
82.87637177839456,8.058898891348074,5.360972535364404,0
81.05578829619265,8.204110070377473,4.573812832155535,0
88.54744235515153,9.25106724575827,5.432542029351518,0
96.06700444450078,9.537408580844096,5.340764098964253,0
85.74109606454776,9.138129377145043,4.894435334305207,0
69.14364755862972,-0.35719474234236426,3.6330248338665685,1
78.98598337060903,7.528147527147371,5.202941054466722,0
78.47355484080848,7.9648486245849925,5.856076627047782,0
34.72431359270831,3.956101809554975,4.509805388429917,1
100.53631346932583,7.327726157464434,6.128511627857251,0
80.02301558419336,9.111220522380558,6.116846984184241,0
81.31534276863296,8.44115837910753,4.057807893232053,0
87.506919307099,8.48579483075417,5.530603586234508,0
86.57249182051368,7.351240418220529,5.806002899170463,0
83.96620247358878,7.667330064541348,5.363416681217305,0
72.66490673257269,5.720950401076282,4.678963661824945,0
79.74619755395275,7.060417646893488,5.253702628988597,0
57.34358222101325,4.651132187431953,6.130334631422789,1
54.19045591626421,4.68578564700884,3.2761390237972936,1
34.93024137965733,4.138186938808917,4.85130763718543,1
85.93215730874932,8.41706805887391,6.012612719391553,0
81.28162925808326,9.005514855202644,6.697284731995887,0
48.384786728447445,3.7244280362611164,2.651380874079244,1
85.43643136224718,9.2764935006198,5.737560197744232,0
90.01700005940813,8.854636197901115,5.798414172949506,0
27.175357386969495,1.8977272150924946,2.8729405505926047,1
80.35163476406757,7.691857547271143,5.137280653271935,0
84.5895206286718,8.245159011649205,5.672391884257063,0
84.5531671413588,9.020141495479653,5.670451085581078,0
79.8260728988453,8.327919128046481,6.016638441312896,0
91.8523977173895,7.6746816549060695,6.3881427237045,0
92.98253130762002,7.867775934996692,5.7647783675991855,0
90.54220246702504,9.34224001613547,5.364859667400503,0
59.43830221539746,6.765240395829219,6.030801542652462,0
56.132403017536966,2.8996949059418595,1.745014827405206,1
74.44915708674164,7.854290658460266,5.720630576241945,0
100.5855014722392,5.942012557473682,5.834061337253842,0
75.98518123726708,7.74840168053371,5.495022151052632,0
90.61034893764149,8.432938303959146,6.454899454919419,0
99.36918557259972,9.555647978584112,5.064506027086507,0
46.08690455578199,5.212565634867518,2.705718666029579,1
94.72146163967145,9.416436912188784,5.8033337495499975,0
59.45662880106417,3.7548096314561685,4.228473678162365,1
94.72076635111145,7.012438905557693,5.28952344925083,0
64.17537591102752,6.090652939657577,5.709352761042446,0
80.33989050143092,7.720930410135844,6.225268032276173,0
81.17557913409512,7.970737387600016,4.954779354218287,0
67.83666433690655,8.151708524460785,6.167827021850406,0
103.67221393032946,6.381374455897701,4.800439597090896,0
67.41230686199235,6.707345455313393,6.262978778762961,0
79.42390677767165,8.348134734422397,5.253681107138872,0
82.50508189468395,7.930896789117191,7.00483275698918,0
99.34392427363753,5.958381957340966,6.336141082148139,0
89.98726081706943,8.091120977933091,7.044362061479248,0
55.24967659828957,3.0479327623568775,3.7838320133264474,1
57.71197634065882,3.920044204538136,4.0701679830631114,1
74.74305967198248,7.810642229878876,5.569926398260218,0
93.13230190102914,6.743393263800546,5.772259602922871,0
50.38295618246661,4.451349604929904,3.994495166175607,1
72.79449153042076,9.084580067881443,5.825367077819798,0
105.81868192114496,7.637574695943935,5.719341747228994,0
59.74646799203329,3.6818165083644363,3.348919090955997,1
91.65738597003582,8.340035187652504,5.800495446780509,0
91.02368186574162,7.437625202506709,5.775588274825657,0
51.43827746932152,1.5367688122492256,3.062577808981116,1
84.44584159193403,7.7087013690341655,5.603145084865258,0
74.06748533332649,9.219497741551574,4.972374316606685,0
86.38061736034355,6.003960074484793,5.340011401886577,0
87.31101408079236,7.652449817362871,5.283756433317544,0
56.30431591395463,4.05780769881207,3.9716035775000362,1
74.91430073915878,7.763051576132711,5.263172802933385,0
82.56297247976822,7.443730324499986,5.848326649892387,0
82.80936036838662,8.706636236352825,5.278486603002905,0
83.44533435858936,7.853559529109865,4.6678522625774175,0
96.12251198913445,6.405422755629045,4.411897157136442,0
40.01011652257544,1.3376848814943934,5.246729414374539,1
55.376684654232236,4.443049356351523,3.352846699054115,1
78.82465504722191,8.960383275526006,4.813970071860318,0
89.5471056444551,8.645247559109489,5.780733092824441,0
89.88537405672201,6.021161579817429,5.812673549537558,0
44.55875253342321,3.75166898507084,4.355029263251914,1
46.05970079368191,4.770843359820529,4.508601596167377,1
88.18689471324856,8.106447525577844,4.932236727833453,0
81.23230920809424,8.248442141685343,5.760359118488279,0
83.61973202100594,6.901696824006626,4.580637484006564,0
83.85172058001747,9.872044647841193,5.194594260812608,0
82.72694591094624,8.892085913600965,5.924179697832698,0
51.250435341031526,5.064570289194964,3.6995561882573496,1
38.73149517762896,2.369020346838508,3.505197227085054,1
91.00552375933054,7.5831788318522975,4.551815735105269,0
76.62734088669075,7.859381664630466,5.466093639759856,0
52.77237658165543,4.595370999575088,5.391855326056383,1
72.62197806823198,7.286264608899432,6.09372203994571,0
87.76045560193717,7.460641197989155,6.454592100621357,0
56.4244049247426,5.3692086909677,3.555825034807439,1
85.27394924087334,8.552779573467419,4.229403911064551,0
42.991278724457715,3.759882116016655,3.7384002225992865,1
54.9151949543156,5.091508880759022,2.7130338720562133,1
36.599541121851026,6.448767872463344,2.8192610799714,1
77.68036363281009,8.265500453890619,5.456918689456922,0
39.26820686923689,5.14051736439172,2.9911700391794147,1
67.82282447090329,3.3233094536422825,3.9474169476733305,1
44.147481221692026,2.550107091077061,2.2454749048549747,1
79.17138921737926,6.917109538098042,4.964686681744067,0
80.04984793057858,2.6303725417458717,3.115084414778565,1
58.846076584696924,8.952561621813487,6.563070756394376,0
97.13703956045187,7.941627999731574,6.266366012469796,0
81.65336278473272,7.110487115565733,5.212279480681904,0
90.53808066020622,7.689157498023701,5.6580420458201655,0
82.1490783540012,8.471092206026103,5.378443140215997,0
90.52876171018205,6.952496730493606,5.60810546809897,0
100.1522998779133,7.745214324727272,5.867449722883267,0
84.80882368266676,8.388025975203448,5.363068037534133,0
89.54025934314296,7.121839431459185,5.401967471505724,0
81.95517249856847,10.635457743927171,5.054601123781213,0
100.10816919797864,7.3256302874695605,4.982550575880504,0
61.25802177002845,3.0885394811993683,3.548896374186135,1
74.89737024808815,5.702228365846761,3.0275554707885997,1
90.59560566149416,8.231640995163605,4.829469252121243,0
90.78990521730894,7.786882124563768,4.903410465673144,0
69.89516368292993,-0.8790524042039909,3.742728512997441,1
83.09992277876871,5.903979711068328,5.373875211968373,0
72.63611207811455,5.023804957182493,3.432409113050741,1
86.93157215744557,9.085449493505248,6.240195508313765,0
90.97509441377224,7.453668254205096,5.2159567682214245,0
68.0668480655632,0.5552003567205168,5.646506159773183,1
88.46321306928942,7.54265030919288,5.302615021205117,0
80.7433824843436,8.826155331347975,5.1490729288844435,0
84.49776319381704,6.973786275143873,6.008823899262783,0
74.42977136999619,8.54990082727223,5.249363885042942,0
74.67595667169088,8.121298231771668,5.144894810742647,0
82.27372717947772,8.46713321898762,5.356531106642681,0
77.45196969707737,8.670883634982202,6.47902293183286,0
83.01579019957138,7.853231510230814,5.3768226647632975,0
57.395250478662796,3.2365352201549755,4.670067150776999,1
86.2709059526178,9.951178064309829,4.5573058584946065,0
88.51095678495518,7.571791894690711,6.258447576397838,0
87.44892996111227,6.289020611628085,5.382784674365254,0
102.24981147505348,7.709455702837311,6.133812972640561,0
85.46823773782552,7.734550046714218,5.523427361262235,0
71.32896896743145,6.286802990126269,6.193050768564567,0
57.142313993224306,3.7439534629337112,5.345455528019232,1
83.57246857552573,9.715348166598732,5.151474158536078,0
81.49658328663762,7.240581244517491,5.6506078435768625,0
48.86912244409598,5.8836437303647475,4.744505901065952,1
58.62904053372769,2.7459069547706294,4.695606904391103,1
87.16881973064942,8.419715333977392,5.305279284268259,0
74.9252354969903,9.393076852901382,5.228892877703801,0
77.05845660889047,9.247913468162926,5.596141631095254,0
77.21194838711834,9.225261180293515,5.222684275472549,0
77.30372918802249,6.227813106358639,5.5799508870489865,0
