Gasto_Alimentos,Gasto_Bebidas,Gasto_Limpieza,Frecuencia_Compra,Ticket_Promedio,Antiguedad
502.863834595863,244.09776313025696,182.86602820107788,11.219266637251405,84.51184917725801,42.250719108422274
514.444242986706,244.7860410114226,180.79664067165695,14.901602667705573,78.19233396272702,53.519864149666226
513.1459226107553,250.3167598197691,153.6614042848815,10.527296013739681,86.86734380433003,34.21845902396297
477.9559043937631,250.73971686526116,171.4586594627406,13.168587913018891,76.34675206948098,46.63372041886491
595.5292519109776,254.35720823080462,170.21394716841326,13.545712507617466,89.84154197854588,49.189891582043174
513.2682524688946,258.1012490739893,201.77445026078084,12.930278794251183,83.44420209692926,45.95460866009632
467.77001630901566,240.4259687430073,163.968892001376,8.878403911068581,69.91055136780427,43.09532549296261
401.9709725200972,273.83443021355606,165.74430313599527,9.319544793526859,78.42249063093355,50.01632353909384
528.8134241139445,262.5163100514179,183.27968443129532,9.426347929018926,65.76284442856003,46.54754692311551
480.7051522620893,262.96863357742205,158.48186551647535,13.87185502501163,78.97518176561255,35.83258546603449
519.3343910031051,240.96049590245818,205.85340565326658,13.477045667338022,94.54743426020536,57.84133106885558
547.1692328491096,254.84868631403592,165.93466810580975,12.885629021082996,88.92406133111035,35.06290304198072
501.9165159167818,238.228325750838,194.9929123315522,11.554865698458888,70.49970119068063,44.923741868519876
558.7277291166088,213.0884065771009,158.5168000954459,12.863629293212316,60.05000922330581,50.097560831422136
515.7214573846164,253.7800505284742,165.96608612016976,11.112530899898777,77.61171114139455,48.52191338354102
517.9119354034435,221.13223107968474,176.8908708945153,15.207486224998643,95.36740454645214,49.63531569272527
548.7920591792488,260.93439285262815,159.24176278207153,11.711125497760317,69.111540511214,45.43898019852628
520.4475344055288,226.26403625687072,166.27841107362224,10.105208447758889,57.0785774056513,41.68462838902999
433.3715621899725,245.71842702571905,192.24845437971848,8.008163783437642,86.58436974673944,53.2831554367096
493.2420986976691,230.91461735675688,172.97392881051596,10.65853605695818,95.46653481419267,55.79175598182445
549.6052019279625,216.54475865796547,178.40059944711862,13.362693868962406,60.48824321512008,33.49202467336518
524.5761539689956,234.3442439529851,176.2158378135706,17.230046595971594,87.93913471791753,56.3712253444154
528.1938842156399,273.75899976261115,170.25832332357706,14.300379929872275,81.09084924373921,37.84003932460759
493.65190931061557,213.99377587811932,208.5029150734371,18.30492544855038,66.09835490597321,51.16699180741665
523.5799008263966,256.9004062364314,190.0864165534462,11.887318289316633,104.29138625739195,42.80142431770094
504.46158400005004,259.3953946198066,185.6979631357312,9.688614525608216,73.19518329870272,45.06249842148958
451.83479147483644,254.60136597411415,188.30990852862217,9.516115195001547,72.5705251302545,39.03877583668338
475.39267981481566,252.22973379794453,200.75806145633965,16.69885878287935,79.47160505459249,47.604345272228215
458.56925045005494,256.97349386646,196.11101133889534,13.115507768436403,77.63032654870202,50.51509531469863
509.0746091392797,241.65162346026952,152.24725187173297,8.009924179610003,81.23255681492668,56.329630891403745
563.9316716486624,260.8556462760522,186.9663604873838,9.426350519377486,78.63991164585711,45.91496509641812
519.7492621012627,270.838594078063,167.32583403308325,10.5313740952904,100.35703781993789,61.093644818475454
525.6264364555703,224.52333561579576,195.89319843891883,12.83947115966163,79.7472484863666,53.86128178633793
480.1467658689731,252.46257785302495,158.51549591314523,13.269490143041768,67.16348588949123,39.48650707851886
508.0994193131186,261.6136683446534,190.53602983905873,11.180278642330407,88.30231817675443,47.74300859077867
540.7677074067182,244.35801999708735,163.21638290959044,9.919994645407327,77.60430829155376,37.98576096476913
548.2333909553003,272.67681670948906,161.02512881461362,11.572723038092523,77.77594835771623,44.96718175137813
522.5458709635153,242.96479384413146,173.7136915942342,13.77086341116371,85.35737595250052,45.90827983567397
523.9596560318696,243.9781835618394,179.28453598087216,11.42297358523707,79.39131069024195,54.98197227508379
546.4268384054119,279.6147291786299,212.57720595095108,12.123011858193431,94.22890690927997,58.37487397830485
491.1675220420945,215.0895793632493,160.91676185921543,12.804742627606018,73.66749717838366,44.887492238841126
482.38903076715735,262.913181088226,178.57177341343473,14.019995775930044,73.85958717739767,45.147494382116484
525.6944654416757,211.9871615161527,178.4524975461482,11.707562823576012,89.74432497932237,53.298742143645505
534.2184787517202,233.5695457036599,188.0928182926251,13.844168494994285,72.3523835328312,34.68062120968862
534.1115737143629,203.7880577605693,187.35166198712704,9.847410613992501,86.41924349433073,43.83662244178883
501.25577397390435,232.47041569057512,164.19911969798073,9.36332124686758,98.29042652605807,48.248696935884944
485.5738613149332,273.5124198614156,160.69510755361816,11.012851127311066,77.89549567154809,40.01288120224077
524.1710953433299,273.4231321476136,197.83313071101315,12.532482486677724,72.13233508432944,47.06634778820141
509.46459782849155,239.60907212965887,163.32803608309933,13.467268936785127,84.78146405423101,44.31648504397087
507.2518108247725,255.930862284916,207.3322159774864,9.638206800107534,80.94252230094114,42.954319908331186
521.2877316930159,296.0442064969971,199.55653961782753,10.980340659701122,106.0002419838716,50.43049753747646
538.7791539537145,281.42649318415005,190.00088636628303,14.408892266532012,83.69959252900368,45.49626968038138
571.05193230647,261.0544456650409,174.0771310155956,11.167451851950535,86.19083952845034,49.40656407626325
515.6248890986407,268.31484271414337,163.6649460353901,13.69806703909831,91.37972996884328,47.808429428158426
541.4961569397225,256.3807644253072,188.35233923566506,13.326720307195137,70.36464470141131,39.59484459915545
494.3065668393316,250.20456077570566,181.1706011614811,12.279927993438383,71.66040663749408,39.34437120376342
444.4714956305897,246.0449040382053,188.33417914297172,9.206692591893088,61.59684292568183,36.27490748706873
484.32268037600176,245.21817934955752,152.71615974232276,11.586846403420358,83.51337708111289,41.16190986958481
478.9978177316807,233.2279203767136,202.00657302060958,14.371151759194355,77.76234089298698,59.44720876795055
492.74663388593825,257.15017159749226,181.96141522101115,10.658214539114406,78.13529410911705,48.32383163763925
515.5736832023043,244.68596226748826,179.85653905070504,11.278232744275028,77.91127559899513,50.15659307241188
487.88453455439725,280.9844271759987,178.44405578997376,10.561566177746572,83.7008272698298,45.87169093975007
428.6080487183651,305.9120810682974,174.83540400192908,7.864744548374983,67.60652571730313,53.225796262405495
492.8744739186914,217.29899740140687,185.2349088710578,13.617678480754504,92.48506577439565,49.052848436867876
467.92130793045465,239.1782947530837,172.94814763617543,13.935021672068354,77.39732195254217,44.66712540926536
456.54045537492766,279.5593377594547,177.23028843552245,12.034001875962868,81.57671781550258,55.587083028436524
557.0752858242415,268.0098792863786,160.74633189775744,8.593925941079624,90.7706062954053,54.47450921583759
447.0018211639922,245.6592465301686,163.66577018962153,15.09894252963255,90.90452462236635,50.62965611414897
499.21722422059975,236.5307518243975,172.0582361710456,8.212551230329519,78.78656978605727,50.232186881252254
530.8815931851177,248.2852325241581,180.01841776725036,15.420343423815984,72.4026008675884,31.97694566791825
466.94515218083353,237.20894178686964,163.20727830349503,12.970787468333686,83.98472811550603,51.41867885661485
486.34607737273143,230.54464536552135,219.69509998238163,12.1684674831979,95.70855886449758,49.69191502915381
530.9759604324182,271.18859968230095,150.90361585556676,10.828547120578042,94.31884241707576,53.66635615157607
477.6296533590352,232.85456227197923,167.07948990100982,14.355580587791696,94.12244466443833,58.97469605413404
526.4908041874621,237.8183905001693,174.18140875728568,9.432211330842732,82.80191537489999,45.21679997828633
478.39815192089156,238.54683868027712,179.64674384622705,11.179820036031561,89.69894832589571,60.23197506226148
538.2174765738279,250.97968904445761,203.81845356181384,12.543889618945075,76.1253993483827,48.75727089048609
493.755155625005,265.4575568592381,148.50590668488962,13.63471438706961,71.94729302274635,59.95451671690812
540.3791894344885,252.2938053196962,192.26155044836793,9.172643626998356,76.53238142677176,48.87572606586241
532.5159944918037,239.55374563123667,200.6962072604767,11.060502397018782,78.1339160008796,49.63033682969471
486.9491090133549,242.75485155580054,182.5518529578091,14.730777323190484,76.34289823984643,46.809620188523944
536.621316272333,274.0805564795861,177.8060657151854,12.39198641895929,86.68778780818158,71.71047717614562
456.33891353361446,213.6447794009534,181.9005266700992,7.290658521890567,93.57968573777286,45.19066454702998
477.28136032940546,272.4507670039999,178.4705098942621,11.997340782519371,72.0516036390129,66.95839685151569
505.73587056691275,232.57158553523885,164.23666803556898,10.306222541610586,66.4874903957436,45.359072690714164
481.8882803968435,228.0611829192094,190.84514652009233,11.75684773327836,67.15672310304078,46.06086527603154
389.33313482240595,262.7179762789653,194.77210590858434,10.148183736179359,70.02598502416193,44.043555686135534
596.5100085007658,267.331610365341,184.91146534192717,12.857840748519703,89.78173669043095,55.11551933334802
496.53804532752383,253.67986840092087,218.52987040820508,10.10779340245629,68.69055345036355,52.339933222010444
488.04288129108164,214.85991015525659,154.44387057890862,9.61172602472061,83.31300805642968,55.40501002496521
529.2338097718098,248.99548287402416,180.4087450114502,12.444149577382511,86.83296523136416,54.1615906934662
435.2940257686374,244.40470021521924,171.5988483529552,12.122726618272525,96.56548864478425,42.79614299929979
473.8109911679194,275.4248734785513,169.98123574392366,17.082473786024863,95.80362763308074,47.591910225707615
525.2020976669894,261.1206848857456,152.68893636367324,15.315902905107222,71.49902751422789,44.22218261741769
524.4868879403907,252.66117972390947,160.70995504181343,10.597576934987016,94.9956737663739,58.04512166949793
464.8658411652207,272.24026883840287,173.58811141602223,9.020425040508641,95.59894925048614,38.720702573169454
556.8642320284528,229.28587965752914,160.0411698074659,10.27206237886069,70.45388333007357,53.47449070014033
511.03437035053827,257.2133803411505,170.85382320637686,14.865801191401063,84.67780394134876,46.551665200168706
519.8899114662796,230.06280825645388,184.1707898213844,11.859111180475715,75.89918992589214,39.56447130300745
552.6978278787304,281.8365118538381,177.71935899937938,11.210680009732036,79.95384291828749,52.437970462423166
532.5884107989835,248.77406968960204,194.94055408186725,14.190699774930994,73.05507258143047,50.07937155164954
543.2202426001326,250.01013636772998,182.38010723526435,12.88840503633072,77.1225162150139,47.02166793774211
541.4154001139966,233.412853809507,201.73023403822356,10.915116035213568,80.3526306907207,32.82590332714874
591.1924354853179,280.90441956271735,208.471601350482,11.842807437620444,67.32008793098639,43.06750445411136
446.99696936272954,259.28057637301055,187.4888219125157,12.05208444330209,85.83734054804327,44.00995906622593
457.39117410053797,245.48066703086513,180.5117420962401,12.583922045694631,82.06772776907066,38.53751958276846
526.1074096811301,211.0828748123518,186.78887599664074,13.141939121382029,95.0213390183508,64.64443018488566
465.86939321319886,246.4660428712276,170.66680973878002,10.10979669762884,69.75498106826274,53.51265457173062
497.5066398807239,231.17781071475287,190.79965671216434,10.390629115979587,72.97912263192052,45.25463037861554
431.0334389160014,252.83374813131564,160.48763209696,11.866613373336573,82.10101420295865,37.204804971461485
547.0928550143644,274.78701818189165,161.50944355119736,8.77236238314129,81.47243075473425,52.711599953447774
464.6173779488164,213.3632800363216,207.38724937733187,14.904806241894697,100.55678233720901,58.544253770571174
565.2814149471495,279.0415473743693,154.69268552797905,14.407717714548856,88.46182633349508,39.22506466428197
469.515075025778,281.0245910027518,187.09352116887754,11.998644997317069,64.95917201224613,43.094415590812055
543.4483585186497,237.3627934492719,182.07847926892634,11.025778685918494,65.16581029812947,36.78943119918536
481.88432538290306,255.66042994025725,205.8150410506649,15.146847086641127,75.45693460846917,45.85015138812214
535.8195485308887,237.39692455044778,180.15021085080645,14.054275074827006,79.30217920240975,54.24167147352638
558.2559179165836,259.2851378603814,187.40607188640263,11.931613468555874,52.61772896420845,43.562884044139174
545.036256894818,241.38201849247938,182.18813909686656,12.864388736959343,84.62795700357161,52.34002578344139
571.497761419006,246.87071025965074,166.19451043680021,10.348080639034816,77.31569283926054,48.18544759090011
439.244355935654,249.4999927614124,168.33600876561894,14.180867283503126,72.02106253596044,45.04659223688676
524.4111151636948,220.988014783261,172.39813547662897,12.125750770667972,74.87162700585102,42.61682002436422
472.04442659146264,90.766272829263,136.43505036944117,8.453225530205415,67.13041828924754,41.62808855425611
399.9712192886078,126.45581370369328,130.47613017224555,8.305767282550715,59.399535411709984,47.21121317059085
438.2510754295696,129.3626940308845,166.62405626519856,8.876719475025368,47.345854959726466,34.834333867250294
349.2557821651075,117.8436332621141,136.44027161906567,11.055032959855659,66.92404771963001,20.414326346500943
412.17234909646515,104.30999534462632,132.4218041516288,8.443398323842645,74.96926914304939,41.72848553926559
379.4692096334031,116.472066128374,158.52479653930877,9.711622254094127,56.07408979597296,51.321281317275904
401.70891649858766,108.11127891753156,140.19787203358857,9.592195852299902,55.44158031915117,29.533701471713854
417.3718315881619,127.09512371962958,176.32700933940907,8.34937562875965,55.377538753664155,24.243342263551913
355.88147467495594,126.28084082010493,142.50791640363173,8.019315698554683,36.1310859832422,22.171589206400252
371.33718645590204,114.92071421700791,187.16613189038873,7.365166348126907,62.974722859016,28.111510430761037
417.19775863936763,132.25473425588916,103.8569756650798,8.486000855184479,41.32776735884488,28.194888415650613
414.6361540126918,117.0745202327886,183.80155641788548,10.067784439666983,66.39756482766278,30.662772013431844
441.7768143794903,130.4142547394966,160.18770147149564,7.023369067150537,47.11262526133281,53.37317873228985
467.7809538843382,123.25734708471091,129.1311963864297,8.361099255818557,66.27919957909367,51.35044432611618
405.65410814204813,136.93267519792738,168.1106455694365,8.7803598376374,57.611337307102986,31.290459589517884
409.3179491725537,105.80555936156281,158.00273596840992,7.669942344826642,58.398423377579796,36.139640873033834
449.5262485858874,132.75085094830862,142.2416292414976,9.903547973239851,55.986807626972855,34.73238572000945
452.5672326935862,121.19675242781067,146.30992703242765,8.91501490327012,60.60647836548078,39.414058646903044
460.3142764387283,134.55475556304899,162.42841999432838,8.768465895059602,69.46453686656228,42.983910626400636
355.08301033020985,118.80263494370612,163.5350194324622,5.0658032986746875,43.830928190384654,30.552493248839077
480.06625448223735,95.91610015136064,185.04824372775374,8.483945879709625,61.969005448319116,32.402832053046296
411.6833392655925,108.90356926548114,156.87235844272598,8.451060135212677,76.84826075891908,49.91345658996415
386.5440913902076,116.75578062970119,128.11859353661467,6.989163209152689,65.5834725268764,44.30819478893992
463.3180263334649,123.88756142564714,164.08870796668256,8.784829472869227,60.592777616409975,37.00532592054604
367.6403185985949,141.2015713805105,92.94897944998422,7.007271340640065,74.01071929027032,42.61462384133952
458.4791902916834,127.24707722169995,125.2082764348024,9.138046693945633,58.44389790757085,24.24678121619812
417.23207450377294,139.1599732666185,165.49787228140386,6.625126071180681,55.92776871527036,31.98865494138431
433.53431493363274,122.7819493059064,126.47564930466287,8.414557246922934,58.4754030680243,14.566844660195052
418.5150044917191,112.30049557831914,142.50231849637035,6.38154040871704,76.5856034134375,41.03595712985727
349.0523299868392,125.90337530721281,138.23270123074278,7.927041711187835,62.71601956438919,44.83278566007192
428.9013952970008,124.35420057247478,166.72205457929147,7.081409918689074,55.83536312592406,38.00383991635901
414.2732872455642,104.18523483879481,150.48743199310653,7.868249297388192,48.28010094466902,31.317890815299414
374.1672973008443,123.9302317986791,150.97904040510562,8.137131758056698,61.498212355609326,35.58536236894667
404.29714836313565,109.08874536224414,138.80986314986507,8.832049793396022,59.4994663484002,39.10229562445098
444.52152274400373,140.49193443079207,107.81401175227354,9.15186214918059,52.22826762420836,43.98735133240408
404.16629912998,114.78716083106542,166.1325512305702,8.027634232832913,61.85832974367952,39.04786027074871
433.7298155829011,125.25734512774832,151.27489054092533,6.920435828451698,47.08001082785072,40.3011807914753
445.051642377677,138.29656469629276,144.0036523220488,9.16774866050164,77.94154034685133,45.35443758359247
426.4935706660948,125.29082299396045,141.96083590564857,8.439928294200701,60.56477258857783,26.142991621152856
374.5884789637872,112.85935186253188,139.85869217913708,9.86145416132069,43.825220913894086,42.76018312810591
428.3071276667441,131.62406181324965,120.59709824543549,8.254051057885025,59.73271032067357,39.30732610300348
380.02887121363085,112.01949735146324,135.61642271339014,9.1668093507306,75.79179859076667,17.090175574012687
404.04662056851254,126.703540900836,154.49204442523222,5.918552786511798,44.68797190254668,39.38029005873418
468.0850690530804,123.20474884719901,112.7921504068932,5.937950225368946,68.73226652433232,30.189069281500572
440.50497671438933,146.14164059639242,156.96211594732614,7.475781755224192,61.444094340896626,34.617382749238566
372.0814680486976,110.12950335008787,149.2952465013206,4.213659673461514,53.13480000838095,17.19320010330243
371.1050829564732,120.84753898189167,154.62059223764132,6.907993947064554,42.500176470252896,38.44744723662093
437.5061578926295,98.11613875369669,144.79970185590764,6.2655147636463795,66.27116585216922,30.118139993948525
403.6264864520427,123.5228552273792,131.45159782819118,8.949529988319856,76.05417940561824,38.172062238265475
380.0869801154141,130.5990997493746,162.31340372074627,5.973323609087307,67.36150896330733,32.29387492721505
357.4809874916166,110.40225989792549,116.34935877004294,6.6514821090299865,55.66163726284688,40.93037769882227
463.2161960015485,88.22585103465791,145.45079071817693,12.345055400208599,63.73728841367355,40.423554258755196
344.0877004225373,148.46284349744286,166.63297914545063,8.137194765945964,50.255138012886036,29.081753146559564
429.47238354639904,97.53394910389527,137.54640539687583,7.520155176286341,59.64000608680862,37.74095137193574
362.4951214757174,116.10042937792649,148.5466612299893,3.861797329201309,65.6465907949974,31.73971511890802
343.37633477006534,125.30654566901242,173.82911782764157,7.727252564131609,53.594478948316855,29.63635316823921
358.8122816823619,119.81018099907676,146.32884031766574,7.78017709298704,80.49479092893208,35.38038454618838
430.2913659565055,128.93720246983978,206.50017114352374,7.690177564021432,55.34835636074439,32.79012416146919
396.2839980396651,147.70691616710928,174.52046492010848,9.142883890440066,59.235345899163384,22.331323044646687
421.7465505208553,99.32138796608876,131.95937975023676,8.669929658289982,71.40935884501144,46.33196392896919
427.5538512187908,128.8722899405358,120.10780631110208,7.968023450237516,67.35446961372698,7.01400593147978
448.5564089035044,106.7723455235917,148.60366712318552,8.823324825609532,59.305294660214415,28.030655027579733
392.6504916993925,113.56905583241135,164.4196756113015,8.270247537777305,62.50291841744795,23.169023235583712
383.678630434029,126.67132586204916,148.3676082098274,8.760579227128877,61.94500980327229,42.025745941970364
388.6866699088252,122.58552033714277,151.08440521266616,9.188120683954132,54.485419031931364,52.29136568028597
440.1333374088947,99.32898219988087,136.89356689752952,5.735353299509661,64.32753457226003,47.773830745175644
372.1918118185117,105.11358783751213,160.1496968912767,9.189932148036092,60.20643560412371,49.31479245359793
417.09201552377266,114.18614674173682,163.59581313989457,8.330094568748361,52.62062694400339,29.99353953069233
404.2540610179402,119.40729474765664,146.46136873233237,9.010278659559635,68.86886622405801,24.10582879286695
428.27670235964626,121.48537380373936,141.8115399011122,9.473736849774031,61.4480570509665,37.90582880975064
414.372265275781,145.03756403445118,155.2003782220571,10.67509241808867,73.85231546544404,50.9307610010629
413.39871114981935,141.86866356820025,128.9836452224119,8.185487789394696,59.30571377554151,27.308427336914626
383.5878659056707,117.86108980033062,165.33177918008326,5.80016758209221,62.43387421570205,28.985077006136517
400.88148100814624,137.461084372363,148.15281292730666,8.300755651019358,66.4266411476982,34.094393111416494
429.1707300188399,135.83486335704674,132.2849085622284,10.257099222968712,62.51554955312821,19.528593657486095
419.9934370134455,145.94941244778633,165.0359763680815,8.497381183274934,49.727681542480695,52.7338104449061
472.67566525793325,95.05302274402425,161.995816624814,6.813330413365128,66.65605748030829,23.12038985641972
417.249038987485,108.89346811250596,154.0111986638054,8.004701079553216,66.13419883857915,26.644086563362226
372.26960539452614,111.37934836104401,142.3376894649856,9.5631084904971,59.41801879678949,46.25539840436406
415.09973922312406,114.64301077874354,137.54222714302776,9.368807083930058,50.52256473585708,30.481983254715775
382.9936556871111,125.39116594932611,183.17339922954218,6.807234525850216,47.183530105748304,38.919829849353334
426.3469853590007,121.03645144820754,142.46393535149824,5.667273486024343,52.8027705220472,33.05061350010526
417.22949178717175,138.40101088944817,164.31512919367432,6.912202337516412,59.100458205743976,40.791632289274816
373.93760698966264,113.87583302100059,149.71849770984957,11.218384630591938,55.5832066853447,34.503421299128455
398.52987798515016,111.03738980020701,126.68925456624893,9.697137691366489,52.658807386534946,43.46559144398823
365.54451118496723,122.7232204312156,119.79647978277958,8.102784828994038,57.47501262516095,35.158674443161345
387.0276518369891,109.91212584652068,141.40325227463214,7.39409372312846,74.67728875842428,25.586558512960014
427.4865448431285,129.36992540272846,133.5967713443247,10.296110934801044,56.62714465792431,38.25796236749722
405.1809233772481,99.8686772808672,164.94858675548417,8.54991795818773,42.12654040656206,21.374343837766524
422.3435746269434,134.4099998500521,173.2882594486513,7.755711904674868,54.9323146173268,27.81335300688056
437.13316050979677,119.08814059529406,140.77127667483626,8.016927103113254,58.27837682231695,41.739318299982685
419.27944996417494,106.02649262433624,141.3136237196464,5.930105414061328,64.94801662154632,34.61475325581584
436.0066014409722,126.45865404974408,142.92179103229995,6.285474693831062,65.52098038342506,49.51413170430236
347.5506693006811,126.21969477681078,195.0929678189267,6.334654677482946,56.66438357436409,27.388853794603307
410.8119909079716,111.91052283900994,166.29287733010887,10.027153081655197,49.87009831253886,29.761029997161938
390.0653378539132,141.3685030203061,155.1842503881906,8.930140172764386,43.96409038594917,54.599921199257224
422.02146709818675,122.10215565188376,140.77285706714403,7.261743203577707,63.57758682590868,38.54858998479312
393.82676403698787,110.59766025890383,157.3669012863504,7.736095590026816,51.715517102689944,28.032734593456745
410.11658713168777,108.97280342828137,127.57869928966161,7.102899343975258,65.29566685107622,56.44193726207274
483.7349386392343,95.2843301256867,191.46835328824494,8.900866819505644,56.39792864000368,28.885668245494195
433.7798658726099,135.7658862338644,178.38093410354503,6.644948732687351,51.646663379698445,42.69951325082839
373.2829808741903,108.42892519402272,158.87642688074845,3.9531765294998022,50.999853390991596,51.84077845986974
419.8206618929387,98.32646358203141,163.15097393401055,7.514351732101345,51.02356844932085,22.390026520258587
380.83776932879755,124.3430604035414,175.60755325237054,7.544385249456003,52.83334461965702,36.225405090022036
367.8586137998504,122.72615703210812,135.01459047178136,9.15437008053071,58.92324757299752,38.94985214422751
411.28620762321714,129.24946000008322,137.41879292581572,9.71397838027609,63.17228146276443,53.53228834014648
377.64522113868713,139.11038663482057,145.5636367210713,7.698735127278684,40.670752340600224,34.467390107271946
434.00862703722396,129.8122483381417,130.96687918654007,7.865711499631152,63.7147230083446,29.149981558275726
467.7729708571278,145.33162237312348,170.54452974136666,7.62193648142202,74.3275980607463,60.50143100182551
377.40450547689187,140.62853244709433,113.40329924238071,8.332672145303135,65.04110070678375,23.165734827005195
440.2556318584649,109.52854032427348,134.46895968819425,7.365121997818617,61.01010599045909,51.90966657776764
431.5054352822132,106.73654090728613,171.14403486129805,7.442701633622978,52.931301499775834,28.651290638401214
388.5390077400405,102.10703053182212,127.88394501604012,6.670078030334913,59.222516665303985,47.33833495151087
440.3324113330558,134.1993005779917,158.21582605900028,9.01193821451896,79.19270672151521,33.78311561605725
405.89561269394045,100.54071053839394,155.2593955759808,10.209566865023726,61.52462473288945,34.827612316046945
442.7229817061446,114.54963659178863,150.17847020200452,12.022914493800887,67.7066923660346,34.10126269186182
400.3594978944261,95.5169963061191,166.91415280193738,5.944665129188788,56.538914356326025,38.910352792381005
370.9470100167217,143.87036372187544,166.12903656784135,7.632131602069372,63.775178119610366,33.995294696181716
393.54531252015084,124.88030574732828,184.50203380304333,7.498743306345147,59.5816334983378,35.054564836351474
347.8042724062957,148.6587175118928,143.9489921859752,7.6932178448506106,60.28103478327696,32.10540789764871
363.2679420226654,94.81318166985183,122.44933920735531,8.192613506950684,56.816452711992696,31.198524143487976
389.62167034844765,116.95440862446577,149.07339190644095,6.401810178400861,66.04348079149555,57.3074219758233
434.00301836677636,130.0496661263018,146.7854158518847,8.785747217656088,75.60239038368181,40.20922545944986
378.58165049364027,133.98842800858026,136.9748631181824,7.431944606470348,71.46734654285487,46.626937130007
415.13844819358525,125.87884797139559,154.27657995650318,9.71255851706241,53.5724310893992,30.79007204308188
382.6073389905884,122.06462144298521,170.0252567913401,9.38246045469917,61.60622261581525,25.44280614762906
455.2960699143693,107.81502165750277,173.23763909280765,9.955836720476036,55.762199628425215,21.501635998928762
418.6078023892049,100.82758166877748,135.29668472037733,6.950495008647757,48.62448803853495,46.97779636085598
421.8274230514826,132.5962497334613,161.23268424873646,8.572024401800897,63.17974982031561,40.214811187675224
362.86513468987584,119.9056274099809,139.20489165482238,6.4008448915287435,70.46048088473331,37.60175956767414
386.6431899154094,130.06203001324445,144.09648226064434,9.933731780268209,52.35760862207773,38.49421649838147
427.02900044791886,112.35570763123215,127.8817656424446,6.863086884134022,65.29397519043498,38.647446462368514
401.10715135324773,109.08380698375579,144.5594351223563,7.051094669814729,61.889080094285326,17.06661133809808
367.25373922998045,109.55168606712131,178.49158480190155,7.445214293299261,68.22996662421822,38.75191134045452
378.7914674112252,132.55489118797345,144.24525655157552,10.294376420750632,54.31166800058913,34.84386580889754
452.2891839720477,116.45618779326723,148.82528417999396,8.59772323685996,55.55226984245514,38.6400062276983
344.522224710958,99.2234267614295,113.64317370591421,8.798627163057876,60.26283635169316,35.70005635729174
460.63056559415503,127.57724897450191,122.14290503052024,9.24457217130359,44.440118631860074,38.062494043182966
386.24614495203673,126.93475964230122,135.03027536230786,8.299460276116175,69.26938926731634,36.918882878429386
